,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk
10_weekly_max_mean_None_single_lower,0.1850537427442458,1.0912664378476755,0.1501678706880234,1.206731535456998,0.9621973878163168,0.9548249480676216,-0.192324095957297,1.4703474535284904,1.7496182861857552,-1.2929745843201927,32.59887169552097,1.5311924069543017,-0.0182002769200782
10_weekly_max_mean_None_single_best,0.1850537427442458,1.0912664378476755,0.1501678706880234,1.206731535456998,0.9621973878163168,0.9548249480676216,-0.192324095957297,1.4703474535284904,1.7496182861857552,-1.2929745843201927,32.59887169552097,1.5311924069543017,-0.0182002769200782
10_weekly_max_order_mean_single_upper,0.4862830491212599,4.595283570290004,0.2883969442465545,1.5200867322679856,1.756120308465985,0.9643230521670544,-0.2769075938459138,1.3428476953771111,2.2073307751346825,-0.4904162196632042,8.274449970541106,1.07913984147751,-0.0345949632999694
10_weekly_max_order_mean_single_lower,0.4416228513572269,3.9005889309974418,0.2468358576669766,1.6065192816009886,1.89450978572544,0.9755012509169778,-0.2331066615146155,1.366699051327109,2.3735736634649465,-0.2933453213630622,5.806435213995359,1.1087767927899257,-0.0295247974751958
10_weekly_max_order_mean_single_best,0.4862830491212599,4.595283570290004,0.2883969442465545,1.5200867322679856,1.756120308465985,0.9643230521670544,-0.2769075938459138,1.3428476953771111,2.2073307751346825,-0.4904162196632042,8.274449970541106,1.07913984147751,-0.0345949632999694
10_weekly_max_order_order_single_upper,0.5274482164851444,5.300546562645691,0.3043655326549634,1.5473317613562754,1.4802668471776108,0.9590364178557804,-0.3563196848533203,1.3369437101963788,2.14345841019576,-1.195061860548186,9.000951931500035,1.0468676762581406,-0.0364775858295149
10_weekly_max_order_order_single_lower,0.4855741084121674,4.5836958615040615,0.282489082641011,1.5447020750300942,1.7731205161569823,0.9735643069564136,-0.2738528509413386,1.3370964739553035,2.1805520255363047,-0.8134945367136098,8.337884650354386,1.0773973215465202,-0.0338586859403878
10_weekly_max_order_order_single_best,0.5274482164851444,5.300546562645691,0.3043655326549634,1.5473317613562754,1.4802668471776108,0.9590364178557804,-0.3563196848533203,1.3369437101963788,2.14345841019576,-1.195061860548186,9.000951931500035,1.0468676762581406,-0.0364775858295149
10_weekly_max_order_None_single_upper,0.444772233427128,3.947278759212464,0.2436807328189558,1.6332872420135875,1.899337031541726,0.974468425153486,-0.2341723591131682,1.3753989570915486,2.3902492299454283,-0.4401731724882433,6.121725057278429,1.1044149308484916,-0.0291215190000216
10_weekly_max_order_None_single_lower,0.444772233427128,3.947278759212464,0.2436807328189558,1.6332872420135875,1.899337031541726,0.974468425153486,-0.2341723591131682,1.3753989570915486,2.3902492299454283,-0.4401731724882433,6.121725057278429,1.1044149308484916,-0.0291215190000216
10_weekly_max_order_None_single_best,0.444772233427128,3.947278759212464,0.2436807328189558,1.6332872420135875,1.899337031541726,0.974468425153486,-0.2341723591131682,1.3753989570915486,2.3902492299454283,-0.4401731724882433,6.121725057278429,1.1044149308484916,-0.0291215190000216
5_weekly_6-month_mean_mean_single_upper,0.3250343337371864,2.397081676763401,0.1569191247372328,1.872545899762511,2.1864341498246715,0.9569425813673208,-0.1486595577384531,1.581041806965556,2.972562405616352,0.6579223819058817,14.072261439231312,1.2855259552456932,-0.0186039265731534
5_weekly_6-month_mean_mean_single_lower,0.2824640691008495,1.9476922960386576,0.1629579973439494,1.6084701660537633,1.900073385108615,0.970860414848848,-0.1486595577384517,1.4917821253154844,2.5151800921085994,0.6174199412517548,13.91738426173525,1.3946021864344882,-0.0194906466047895
5_weekly_6-month_mean_mean_single_best,0.3250343337371864,2.397081676763401,0.1569191247372328,1.872545899762511,2.1864341498246715,0.9569425813673208,-0.1486595577384531,1.581041806965556,2.972562405616352,0.6579223819058817,14.072261439231312,1.2855259552456932,-0.0186039265731534
5_weekly_6-month_mean_order_single_upper,0.3051620496045968,2.1811893438815115,0.1648304478865173,1.6986227058353518,2.052757685055738,0.9589938656165018,-0.1486595577384531,1.5155860100644496,2.653160577465074,0.5493468943428688,13.213059488736851,1.267645709776081,-0.0196556338960172
5_weekly_6-month_mean_order_single_lower,0.2822768876552619,1.9458233046865017,0.1643111954009987,1.5958115273065343,1.8988142568800808,0.9611551700309852,-0.1486595577384528,1.4799666474626147,2.4347556245438744,0.3719616262357635,13.817342957537434,1.1849847752772222,-0.0196607501117895
5_weekly_6-month_mean_order_single_best,0.3051620496045968,2.1811893438815115,0.1648304478865173,1.6986227058353518,2.052757685055738,0.9589938656165018,-0.1486595577384531,1.5155860100644496,2.653160577465074,0.5493468943428688,13.213059488736851,1.267645709776081,-0.0196556338960172
5_weekly_6-month_mean_None_single_upper,0.2945645588073473,2.070465556507952,0.1481159312240155,1.817454570009721,1.9814707058768224,0.9734710374930132,-0.1486595577384523,1.6199483144394322,2.9642868103844973,1.027434426928479,18.57738267120944,1.6471884348386698,-0.0175926232325855
5_weekly_6-month_mean_None_single_lower,0.2945645588073473,2.070465556507952,0.1481159312240155,1.817454570009721,1.9814707058768224,0.9734710374930132,-0.1486595577384523,1.6199483144394322,2.9642868103844973,1.027434426928479,18.57738267120944,1.6471884348386698,-0.0175926232325855
5_weekly_6-month_mean_None_single_best,0.2945645588073473,2.070465556507952,0.1481159312240155,1.817454570009721,1.9814707058768224,0.9734710374930132,-0.1486595577384523,1.6199483144394322,2.9642868103844973,1.027434426928479,18.57738267120944,1.6471884348386698,-0.0175926232325855
5_weekly_6-month_order_mean_single_upper,0.3483410034316634,2.66446672583719,0.2330848438656613,1.4012189634037302,1.191609477969748,0.9134429979584372,-0.2923281577326518,1.3427292938022817,1.932103859959251,-1.4965639468690837,13.434610653839954,1.219174183372331,-0.0280698867922847
5_weekly_6-month_order_mean_single_lower,0.3361923973060898,2.5231469508087736,0.227441644064363,1.390182680201854,1.1555075144841809,0.8814949873476555,-0.2909478243039954,1.3432044619432038,1.906696668017413,-1.3962274936061625,12.448914988911364,1.112782379069387,-0.0274002496085427
5_weekly_6-month_order_mean_single_best,0.3483410034316634,2.66446672583719,0.2330848438656613,1.4012189634037302,1.191609477969748,0.9134429979584372,-0.2923281577326518,1.3427292938022817,1.932103859959251,-1.4965639468690837,13.434610653839954,1.219174183372331,-0.0280698867922847
5_weekly_6-month_order_order_single_upper,0.3661176031365964,2.8790734157344224,0.2391181347898608,1.426540952273482,1.2933469966482192,0.9219574193533852,-0.2830776304312846,1.3375710376088847,1.9777578817248724,-1.302970163705056,11.623993883968144,1.0761701963834858,-0.0287724349671672
5_weekly_6-month_order_order_single_lower,0.3001323166456604,2.128261570482071,0.2392931416030144,1.2184464546619338,0.9031438466808134,0.8499982721747478,-0.332319505634336,1.2832137775619177,1.6648582498437805,-1.21959523516407,9.69703222943621,0.9663029635026924,-0.028991094593207
5_weekly_6-month_order_order_single_best,0.3661176031365964,2.8790734157344224,0.2391181347898608,1.426540952273482,1.2933469966482192,0.9219574193533852,-0.2830776304312846,1.3375710376088847,1.9777578817248724,-1.302970163705056,11.623993883968144,1.0761701963834858,-0.0287724349671672
5_weekly_6-month_order_None_single_upper,0.4225391864201435,3.624880980774641,0.1949853362852948,1.9066148016305988,1.898885769987576,0.9785798870496188,-0.2225195391415821,1.5245338389766094,2.8777403909459696,-0.5631406436819321,11.158824674105531,1.3378441390159117,-0.0230905975441262
5_weekly_6-month_order_None_single_lower,0.4225391864201435,3.624880980774641,0.1949853362852948,1.9066148016305988,1.898885769987576,0.9785798870496188,-0.2225195391415821,1.5245338389766094,2.8777403909459696,-0.5631406436819321,11.158824674105531,1.3378441390159117,-0.0230905975441262
5_weekly_6-month_order_None_single_best,0.4225391864201435,3.624880980774641,0.1949853362852948,1.9066148016305988,1.898885769987576,0.9785798870496188,-0.2225195391415821,1.5245338389766094,2.8777403909459696,-0.5631406436819321,11.158824674105531,1.3378441390159117,-0.0230905975441262
5_weekly_12-month_mean_mean_single_upper,0.3032765412874321,2.161268046447133,0.1572920236368111,1.7640237201819011,1.778080239319235,0.978952635569466,-0.1705640356272932,1.5666041764416572,2.566729538706093,-1.0705100251797863,18.75548715265187,1.4624636409107676,-0.0187158733031523
5_weekly_12-month_mean_mean_single_lower,0.2710240596398918,1.835129728016866,0.1566182222750573,1.6106731657226263,1.6078152301222777,0.9656597433845058,-0.1685666702008289,1.527284460876649,2.354513822605892,-0.8570241067564953,19.633569465364207,1.6398348734182675,-0.0187310064887636
5_weekly_12-month_mean_mean_single_best,0.3032765412874321,2.161268046447133,0.1572920236368111,1.7640237201819011,1.778080239319235,0.978952635569466,-0.1705640356272932,1.5666041764416572,2.566729538706093,-1.0705100251797863,18.75548715265187,1.4624636409107676,-0.0187158733031523
5_weekly_12-month_mean_order_single_upper,0.3113823086371143,2.247595479537252,0.1732723368604638,1.6525632357595046,1.8256035482036064,0.9590329724111832,-0.170564035627294,1.5077597709113586,2.3624585458938423,-1.0853756975305415,15.629718413701749,1.2442544783666345,-0.0206939787911421
5_weekly_12-month_mean_order_single_lower,0.3325363893074651,2.481450928569056,0.1725205319300181,1.7517130454022032,1.972729181345776,0.9612518153332904,-0.1685666702008291,1.5566445549478347,2.559246383214586,-0.8645107638875729,14.674902019185218,1.5874648051043476,-0.0205363119686164
5_weekly_12-month_mean_order_single_best,0.3113823086371143,2.247595479537252,0.1732723368604638,1.6525632357595046,1.8256035482036064,0.9590329724111832,-0.170564035627294,1.5077597709113586,2.3624585458938423,-1.0853756975305415,15.629718413701749,1.2442544783666345,-0.0206939787911421
5_weekly_12-month_mean_None_single_upper,0.2291555970415453,1.451111993759869,0.1479295329855688,1.4694409407144784,1.332708666299153,0.9521063810099832,-0.1719472551175763,1.5313186610457068,2.1974670656441218,-0.3475462801369825,30.913062936319783,1.53975298268539,-0.0177747752301235
5_weekly_12-month_mean_None_single_lower,0.2291555970415453,1.451111993759869,0.1479295329855688,1.4694409407144784,1.332708666299153,0.9521063810099832,-0.1719472551175763,1.5313186610457068,2.1974670656441218,-0.3475462801369825,30.913062936319783,1.53975298268539,-0.0177747752301235
5_weekly_12-month_mean_None_single_best,0.2291555970415453,1.451111993759869,0.1479295329855688,1.4694409407144784,1.332708666299153,0.9521063810099832,-0.1719472551175763,1.5313186610457068,2.1974670656441218,-0.3475462801369825,30.913062936319783,1.53975298268539,-0.0177747752301235
5_weekly_12-month_order_mean_single_upper,0.3389681192349787,2.555059398908358,0.2401125155602342,1.3379422925499425,1.2598105279800604,0.9144163134632592,-0.2690627770657459,1.3196208871727813,1.865501529617837,-1.282068925132876,12.567702593634529,1.119788340027981,-0.0289765053357916
5_weekly_12-month_order_mean_single_lower,0.3396569921665602,2.563013718497164,0.2373097820822954,1.3528591647532988,1.122079727275034,0.9073804356309926,-0.3027030824194782,1.335563983886346,1.9185397385212648,-1.0653143071890978,18.28502396524879,1.2070154751574034,-0.028624227346415
5_weekly_12-month_order_mean_single_best,0.3389681192349787,2.555059398908358,0.2401125155602342,1.3379422925499425,1.2598105279800604,0.9144163134632592,-0.2690627770657459,1.3196208871727813,1.865501529617837,-1.282068925132876,12.567702593634529,1.119788340027981,-0.0289765053357916
5_weekly_12-month_order_order_single_upper,0.4348320193090758,3.801068893883591,0.26834955729758,1.4826596113623467,1.3646707324601048,0.9416376667955804,-0.3186351175900138,1.3489009249361932,2.036213482381376,-1.3834218180427462,13.762184649938863,1.129505489502429,-0.0322300129610794
5_weekly_12-month_order_order_single_lower,0.4179928231627765,3.5609969861492363,0.2452297558651164,1.5489844073404735,1.5116920082276917,0.9396937778101152,-0.2765066037842136,1.3481173973234009,2.157549452210212,-1.093892005871464,7.841628357523518,1.0851070469684545,-0.0293886758295841
5_weekly_12-month_order_order_single_best,0.4348320193090758,3.801068893883591,0.26834955729758,1.4826596113623467,1.3646707324601048,0.9416376667955804,-0.3186351175900138,1.3489009249361932,2.036213482381376,-1.3834218180427462,13.762184649938863,1.129505489502429,-0.0322300129610794
5_weekly_12-month_order_None_single_upper,0.3258721359986789,2.40642482517066,0.2037985682691573,1.4876640803223142,1.3668712954975797,0.9529044557841498,-0.2384073299893625,1.3914187850916668,2.106295783566591,-1.1515905256907173,13.318750096465552,1.1897130950720831,-0.0244730957962673
5_weekly_12-month_order_None_single_lower,0.3258721359986789,2.40642482517066,0.2037985682691573,1.4876640803223142,1.3668712954975797,0.9529044557841498,-0.2384073299893625,1.3914187850916668,2.106295783566591,-1.1515905256907173,13.318750096465552,1.1897130950720831,-0.0244730957962673
5_weekly_12-month_order_None_single_best,0.3258721359986789,2.40642482517066,0.2037985682691573,1.4876640803223142,1.3668712954975797,0.9529044557841498,-0.2384073299893625,1.3914187850916668,2.106295783566591,-1.1515905256907173,13.318750096465552,1.1897130950720831,-0.0244730957962673
5_weekly_max_mean_mean_single_upper,0.1479046154902528,0.8209791508282875,0.1311048118240201,1.1188927296280262,0.7338033248515722,0.9593274025349054,-0.2015589334106243,1.4061816432767082,1.5526764419209562,-2.5299044893449216,47.14559920585885,1.4007132818535115,-0.0159355417161674
5_weekly_max_mean_mean_single_lower,0.143590858881365,0.7914304745777043,0.129088561399343,1.10497414708361,0.7784658100205013,0.9164391288437954,-0.1844536484878937,1.4300433646004027,1.5591141354414355,-2.1622903738619987,44.2624291874302,1.4311714407935126,-0.015697600173645
5_weekly_max_mean_mean_single_best,0.1479046154902528,0.8209791508282875,0.1311048118240201,1.1188927296280262,0.7338033248515722,0.9593274025349054,-0.2015589334106243,1.4061816432767082,1.5526764419209562,-2.5299044893449216,47.14559920585885,1.4007132818535115,-0.0159355417161674
5_weekly_max_mean_order_single_upper,0.1555645937379997,0.8743723363831013,0.1469572275045632,1.0592339078143285,0.6193983298647852,0.9613364517576924,-0.2511543642230348,1.3524797862335085,1.4183175229048297,-3.33324719158106,53.97971111764217,1.324313408517311,-0.0178971636893498
5_weekly_max_mean_order_single_lower,0.2582662293143154,1.713535106898937,0.1901992698626066,1.3044474816431104,1.0200853508277954,0.946544896220646,-0.2531810001042887,1.3713973656870728,1.8039653506069555,-1.248514644746282,21.40837101744273,1.2160037254047265,-0.0229783121136809
5_weekly_max_mean_order_single_best,0.1555645937379997,0.8743723363831013,0.1469572275045632,1.0592339078143285,0.6193983298647852,0.9613364517576924,-0.2511543642230348,1.3524797862335085,1.4183175229048297,-3.33324719158106,53.97971111764217,1.324313408517311,-0.0178971636893498
5_weekly_max_mean_None_single_upper,0.1138741225877348,0.5977692891457982,0.1184782808733739,0.9705411223507634,0.6173590141547615,0.954284064343822,-0.1844536484878935,1.4471985759634838,1.3416906653390004,-2.828783309000071,62.10199384291525,1.5757218203605778,-0.014470558570428
5_weekly_max_mean_None_single_lower,0.1138741225877348,0.5977692891457982,0.1184782808733739,0.9705411223507634,0.6173590141547615,0.954284064343822,-0.1844536484878935,1.4471985759634838,1.3416906653390004,-2.828783309000071,62.10199384291525,1.5757218203605778,-0.014470558570428
5_weekly_max_mean_None_single_best,0.1138741225877348,0.5977692891457982,0.1184782808733739,0.9705411223507634,0.6173590141547615,0.954284064343822,-0.1844536484878935,1.4471985759634838,1.3416906653390004,-2.828783309000071,62.10199384291525,1.5757218203605778,-0.014470558570428
5_weekly_max_order_mean_single_upper,0.4602017923457224,4.180994094920639,0.2693452057187411,1.5422566038274697,1.5600816436798055,0.976294782081592,-0.2949857106582143,1.370167741455128,2.2325887633413863,-0.6865722149457868,12.098395650245964,1.1914512825151151,-0.0322858958400113
5_weekly_max_order_mean_single_lower,0.3951153712660233,3.249769924733367,0.2248603238138866,1.594780780817536,1.6287971764247455,0.973469821703982,-0.2425810757686309,1.3963141511077315,2.330758933847452,-0.6355440366598146,9.879430347320127,1.2352750480987638,-0.0269067104589571
5_weekly_max_order_mean_single_best,0.4602017923457224,4.180994094920639,0.2693452057187411,1.5422566038274697,1.5600816436798055,0.976294782081592,-0.2949857106582143,1.370167741455128,2.2325887633413863,-0.6865722149457868,12.098395650245964,1.1914512825151151,-0.0322858958400113
5_weekly_max_order_order_single_upper,0.5054635079310033,4.915881469321787,0.2903432505695899,1.5576909839128126,1.460234086400186,0.9548555510399154,-0.3461523824423845,1.348235442249486,2.152140656827579,-1.3484694499546344,11.492712875968678,1.0934899608026671,-0.0347851085975665
5_weekly_max_order_order_single_lower,0.4547004452279846,4.096710020165435,0.2678733134298384,1.5354701879597317,1.61352258180024,0.9673365854170204,-0.2818060623116077,1.3396364764905595,2.1586965888626235,-0.9415161304974486,10.091285245161323,1.0953409432582115,-0.03211667680775
5_weekly_max_order_order_single_best,0.5054635079310033,4.915881469321787,0.2903432505695899,1.5576909839128126,1.460234086400186,0.9548555510399154,-0.3461523824423845,1.348235442249486,2.152140656827579,-1.3484694499546344,11.492712875968678,1.0934899608026671,-0.0347851085975665
5_weekly_max_order_None_single_upper,0.3944275976638083,3.240673803155905,0.2213528291903489,1.6143509457469865,1.624230352555983,0.9777308406288632,-0.2428396914533176,1.404344303581837,2.3480169380365945,-0.7251323021624214,10.336120343387275,1.1928280976544172,-0.0264698147115533
5_weekly_max_order_None_single_lower,0.3944275976638083,3.240673803155905,0.2213528291903489,1.6143509457469865,1.624230352555983,0.9777308406288632,-0.2428396914533176,1.404344303581837,2.3480169380365945,-0.7251323021624214,10.336120343387275,1.1928280976544172,-0.0264698147115533
5_weekly_max_order_None_single_best,0.3944275976638083,3.240673803155905,0.2213528291903489,1.6143509457469865,1.624230352555983,0.9777308406288632,-0.2428396914533176,1.404344303581837,2.3480169380365945,-0.7251323021624214,10.336120343387275,1.1928280976544172,-0.0264698147115533
3_weekly_6-month_mean_mean_single_upper,0.2932502705756135,2.056943361430444,0.1317724242812965,2.0178533604523907,2.6631879056227787,0.9656035468473751,-0.1101124971153838,1.6878511911146796,3.412760772521871,1.3151971628515418,16.97869582645636,1.546651991080212,-0.0155466164384993
3_weekly_6-month_mean_mean_single_lower,0.2568091947763244,1.6999079544063966,0.1402789029252123,1.6998026855731936,2.332243855184025,0.9768708678974516,-0.1101124971153846,1.5732598707187913,2.768334426271685,1.0612201167012314,16.73282671086326,1.6166553469244092,-0.0167272644445534
3_weekly_6-month_mean_mean_single_best,0.2932502705756135,2.056943361430444,0.1317724242812965,2.0178533604523907,2.6631879056227787,0.9656035468473751,-0.1101124971153838,1.6878511911146796,3.412760772521871,1.3151971628515418,16.97869582645636,1.546651991080212,-0.0155466164384993
3_weekly_6-month_mean_order_single_upper,0.2794959266195156,1.9181629488429648,0.1429695313936586,1.795728329891973,2.538276162483551,0.9616284707343148,-0.110112497115383,1.5945272503346717,2.923525465938841,0.980125796369829,15.480451163129988,1.500276325272465,-0.0169936804114673
3_weekly_6-month_mean_order_single_lower,0.2522425838500268,1.657539046028536,0.1426555362152518,1.6484300031232568,2.231059881159775,0.9700595837786908,-0.1130595310238393,1.5438821581101714,2.5940133277031814,0.7039767934623518,16.236175396097494,1.4524436521089614,-0.0170397428478438
3_weekly_6-month_mean_order_single_best,0.2794959266195156,1.9181629488429648,0.1429695313936586,1.795728329891973,2.538276162483551,0.9616284707343148,-0.110112497115383,1.5945272503346717,2.923525465938841,0.980125796369829,15.480451163129988,1.500276325272465,-0.0169936804114673
3_weekly_6-month_mean_None_single_upper,0.2509007168991743,1.6451870888801343,0.1194987774046495,1.9333055204519896,2.278585296601376,0.9796866675104692,-0.1101124971153835,1.7287892803406564,3.385093200012372,1.9003261716183195,24.71380344193477,1.662920619228255,-0.0141386544358092
3_weekly_6-month_mean_None_single_lower,0.2509007168991743,1.6451870888801343,0.1194987774046495,1.9333055204519896,2.278585296601376,0.9796866675104692,-0.1101124971153835,1.7287892803406564,3.385093200012372,1.9003261716183195,24.71380344193477,1.662920619228255,-0.0141386544358092
3_weekly_6-month_mean_None_single_best,0.2509007168991743,1.6451870888801343,0.1194987774046495,1.9333055204519896,2.278585296601376,0.9796866675104692,-0.1101124971153835,1.7287892803406564,3.385093200012372,1.9003261716183195,24.71380344193477,1.662920619228255,-0.0141386544358092
3_weekly_6-month_order_mean_single_upper,0.3714704026647228,2.9455517475881976,0.2118385404962295,1.599246324644854,1.5305564720917668,0.9443587100307832,-0.2427028400703471,1.415168885543967,2.2577448217525675,-1.389494825384039,14.92482362147815,1.2626386532800515,-0.0253447743956991
3_weekly_6-month_order_mean_single_lower,0.3390121543557176,2.555567456896741,0.2063328953128656,1.5199517184634286,1.356872326943677,0.9070403350418768,-0.2498482337828604,1.3950471090315752,2.123340979969192,-1.3165611009227554,14.316820658874512,1.3137314049574542,-0.0247509932566304
3_weekly_6-month_order_mean_single_best,0.3714704026647228,2.9455517475881976,0.2118385404962295,1.599246324644854,1.5305564720917668,0.9443587100307832,-0.2427028400703471,1.415168885543967,2.2577448217525675,-1.389494825384039,14.92482362147815,1.2626386532800515,-0.0253447743956991
3_weekly_6-month_order_order_single_upper,0.3723487065549467,2.956542941565385,0.2242029168438807,1.5260599510216124,1.459416146282374,0.939443223184362,-0.2551353892468879,1.3761092508111046,2.1430787607274,-1.2959899672544677,13.350448039374369,1.1340471206791054,-0.0268891858806061
3_weekly_6-month_order_order_single_lower,0.2984446769772675,2.1106553625827287,0.2213670253878668,1.2922452592619964,1.0701273724431235,0.8868148367921235,-0.278887060234626,1.3109408793265136,1.782017507651884,-1.1976389936562293,11.18657603764067,1.0160127983858174,-0.0267544630263595
3_weekly_6-month_order_order_single_best,0.3723487065549467,2.956542941565385,0.2242029168438807,1.5260599510216124,1.459416146282374,0.939443223184362,-0.2551353892468879,1.3761092508111046,2.1430787607274,-1.2959899672544677,13.350448039374369,1.1340471206791054,-0.0268891858806061
3_weekly_6-month_order_None_single_upper,0.3862093989688957,3.133139608237971,0.1699118177621406,2.0082613148017425,2.0750758477787485,0.979860806207853,-0.1861182083451605,1.5917931452011878,3.1335856982954207,-0.2705589093350299,12.323850066740611,1.484361962511424,-0.0200528001776796
3_weekly_6-month_order_None_single_lower,0.3862093989688957,3.133139608237971,0.1699118177621406,2.0082613148017425,2.0750758477787485,0.979860806207853,-0.1861182083451605,1.5917931452011878,3.1335856982954207,-0.2705589093350299,12.323850066740611,1.484361962511424,-0.0200528001776796
3_weekly_6-month_order_None_single_best,0.3862093989688957,3.133139608237971,0.1699118177621406,2.0082613148017425,2.0750758477787485,0.979860806207853,-0.1861182083451605,1.5917931452011878,3.1335856982954207,-0.2705589093350299,12.323850066740611,1.484361962511424,-0.0200528001776796
3_weekly_12-month_mean_mean_single_upper,0.2654437018630671,1.7814383226341763,0.1356900474191401,1.8035878578941973,2.231486889076157,0.9779455071239384,-0.118953735808397,1.6223090912625302,2.76896039017274,-0.0276344188893257,15.660844173623662,1.567731935276107,-0.0161241925727342
3_weekly_12-month_mean_mean_single_lower,0.2570521995006392,1.7021770268127394,0.1316168054032944,1.804554439909649,2.161855656934377,0.9687990485781056,-0.1189034978705065,1.6403755361689314,2.8380558985111763,0.3157654008005958,17.872904002658185,1.7908565123162228,-0.0156396600590855
3_weekly_12-month_mean_mean_single_best,0.2654437018630671,1.7814383226341763,0.1356900474191401,1.8035878578941973,2.231486889076157,0.9779455071239384,-0.118953735808397,1.6223090912625302,2.76896039017274,-0.0276344188893257,15.660844173623662,1.567731935276107,-0.0161241925727342
3_weekly_12-month_mean_order_single_upper,0.2898302162583979,2.0219705858464496,0.1559488728661942,1.7109857494335758,2.1278293667375565,0.9623290703964384,-0.1362093318144082,1.5700425646059442,2.5299497370244706,-0.5101853074018996,15.293366506536024,1.5021383163315989,-0.0185888766627898
3_weekly_12-month_mean_order_single_lower,0.3041302852555756,2.170276324975336,0.1556774379500282,1.7844187748020113,2.177667351853845,0.9615121136424716,-0.139658743102646,1.6076919144749384,2.70448370623749,-0.1920910323292372,12.812099234101067,1.836452374062464,-0.0185111574746922
3_weekly_12-month_mean_order_single_best,0.2898302162583979,2.0219705858464496,0.1559488728661942,1.7109857494335758,2.1278293667375565,0.9623290703964384,-0.1362093318144082,1.5700425646059442,2.5299497370244706,-0.5101853074018996,15.293366506536024,1.5021383163315989,-0.0185888766627898
3_weekly_12-month_mean_None_single_upper,0.1986470204600314,1.1975181904777443,0.1176703674151662,1.5989386227338518,1.6480578958804608,0.9610208432216176,-0.1205340060907908,1.621542101911812,2.55039594022866,0.8439178530334683,30.920566681466923,1.542452783599481,-0.014078454964818
3_weekly_12-month_mean_None_single_lower,0.1986470204600314,1.1975181904777443,0.1176703674151662,1.5989386227338518,1.6480578958804608,0.9610208432216176,-0.1205340060907908,1.621542101911812,2.55039594022866,0.8439178530334683,30.920566681466923,1.542452783599481,-0.014078454964818
3_weekly_12-month_mean_None_single_best,0.1986470204600314,1.1975181904777443,0.1176703674151662,1.5989386227338518,1.6480578958804608,0.9610208432216176,-0.1205340060907908,1.621542101911812,2.55039594022866,0.8439178530334683,30.920566681466923,1.542452783599481,-0.014078454964818
3_weekly_12-month_order_mean_single_upper,0.3319596570803831,2.474908264898661,0.2165089392893792,1.4341354251547669,1.5444190120841834,0.9262895065787012,-0.2149414469020332,1.3593191947200949,2.027823810182988,-1.2354717091420595,14.161210402793548,1.223803784152939,-0.0260454070638387
3_weekly_12-month_order_mean_single_lower,0.3106686915593939,2.2399233466277395,0.2144558204994129,1.3704961782804972,1.1288060552067292,0.920373200555535,-0.2752188386361004,1.3573875895568572,1.960753172544572,-1.096010145156066,21.95252631091733,1.1979099663922452,-0.0258525807008595
3_weekly_12-month_order_mean_single_best,0.3319596570803831,2.474908264898661,0.2165089392893792,1.4341354251547669,1.5444190120841834,0.9262895065787012,-0.2149414469020332,1.3593191947200949,2.027823810182988,-1.2354717091420595,14.161210402793548,1.223803784152939,-0.0260454070638387
3_weekly_12-month_order_order_single_upper,0.4323258712322326,3.764736979501669,0.2567726068772672,1.530705655985604,1.3721367084727265,0.9512369989699624,-0.3150749255250508,1.372766055171161,2.111022357472999,-1.458386203155866,16.214309004685724,1.1415459493428417,-0.0307906121184239
3_weekly_12-month_order_order_single_lower,0.3830008831915974,3.0917313047500707,0.230032623733583,1.5268500008977912,1.4595104867020614,0.9441141586770204,-0.2624173561486589,1.3534739722789146,2.116688895757989,-1.2797990607265892,10.55198930829862,1.0959829271921335,-0.0275876352310115
3_weekly_12-month_order_order_single_best,0.4323258712322326,3.764736979501669,0.2567726068772672,1.530705655985604,1.3721367084727265,0.9512369989699624,-0.3150749255250508,1.372766055171161,2.111022357472999,-1.458386203155866,16.214309004685724,1.1415459493428417,-0.0307906121184239
3_weekly_12-month_order_None_single_upper,0.3080222615011916,2.2115931934602315,0.1776069267369007,1.6020643246927022,1.5621811264237755,0.955002734027792,-0.1971744865503092,1.4545746956328458,2.3187032325237347,-1.0193593250928934,15.867650223389738,1.293469610950403,-0.0212472515479214
3_weekly_12-month_order_None_single_lower,0.3080222615011916,2.2115931934602315,0.1776069267369007,1.6020643246927022,1.5621811264237755,0.955002734027792,-0.1971744865503092,1.4545746956328458,2.3187032325237347,-1.0193593250928934,15.867650223389738,1.293469610950403,-0.0212472515479214
3_weekly_12-month_order_None_single_best,0.3080222615011916,2.2115931934602315,0.1776069267369007,1.6020643246927022,1.5621811264237755,0.955002734027792,-0.1971744865503092,1.4545746956328458,2.3187032325237347,-1.0193593250928934,15.867650223389738,1.293469610950403,-0.0212472515479214
3_weekly_max_mean_mean_single_upper,0.1064365457052283,0.5519265174156931,0.093754768630336,1.126307848375376,0.7379092629455818,0.9603152269532886,-0.1442406960448708,1.4205537720817911,1.581331186031395,-2.253874006462108,45.86969585978115,1.38425660175743,-0.0113929559227629
3_weekly_max_mean_mean_single_lower,0.1064935110479257,0.5522737386958372,0.0923982404468832,1.1419286274236138,0.8165361967433654,0.9195918232619298,-0.1304210535585065,1.456387115780135,1.638994691024258,-1.7886302667809626,41.16238389989,1.6592734100825322,-0.0112223848957895
